colorfulness,minEnergy,lightning,globalActivity,nbWhiteFrames,nbSceneCuts,cutLength,flatness_env,wtf_max2stdratio_1,wtf_max2stdratio_2,wtf_max2stdratio_3,wtf_max2stdratio_4,wtf_max2stdratio_5,wtf_max2stdratio_6,wtf_max2stdratio_7,wtf_max2stdratio_8,wtf_max2stdratio_9,wtf_max2stdratio_10,wtf_max2stdratio_11,wtf_max2stdratio_12,medianLightness,slope,alpha,hueCount,maxSaliencyCount,compositionalBalance,depthOfField,saliencyDisparity,spatialEdgeDistributionArea,entropyComplexity,nbWhiteFrames,nbFades,nbSceneCuts,asymmetry_env,flatness,zcr,colorStrength,colorRawEnergy
26.658415,0.872366,0.566463,0.084563,0,0,0,0.1209,5.10E+00,4.87E+00,4.56E+00,4.23E+00,3.97E+00,3.46E+00,2.84E+00,2.08E+00,1.56E+00,1.42E+00,1.41E+00,2.75E+15,0.254902,1.346092,26,23,0.005053,1.11388,163.403748,0.217916,0.932112,18.148779,0,0,0,236.432421,0.001214,0.05324,0.045692,23.018414
23.311131,0.473378,0.083311,0.00161,0,0,0,0.090938,5.13E+00,4.91E+00,4.50E+00,4.17E+00,3.90E+00,3.44E+00,2.81E+00,2.16E+00,1.56E+00,1.42E+00,1.41E+00,1.66E+15,0.262745,1.351592,27,69,0.000816,0.944473,50.342789,0.008307,0.919628,20.505383,0,0,0,278.860083,0.000917,0.053522,0.038369,56.780397
24.889004,0.850564,0.046114,0.000553,0,0,0,0.170005,5.05E+00,4.79E+00,4.43E+00,4.09E+00,3.87E+00,3.42E+00,2.88E+00,2.17E+00,1.59E+00,1.43E+00,1.41E+00,2.21E+15,0.392157,1.304472,30,41,0.001648,1.00095,71.922668,0.011653,0.909225,20.247753,0,0,0,287.422555,0.0019,0.057388,0.046848,16.943383
19.112453,1.257746,0.577231,0.151725,0,0,0,0,5.24E+00,5.11E+00,4.64E+00,4.23E+00,3.84E+00,3.46E+00,2.97E+00,2.33E+00,1.68E+00,1.43E+00,1.41E+00,1.27E+15,0.658824,1.404463,58,55,0.01676,2.126282,13.796915,0.069751,0.902337,6.039681,0,0,0,161.349318,0,0.043655,0.046896,81.61635
24.402489,0.993995,0.652585,0.002235,0,0,0,0.148805,4.90E+00,4.78E+00,4.44E+00,4.17E+00,3.95E+00,3.56E+00,2.86E+00,2.15E+00,1.58E+00,1.42E+00,1.41E+00,2.22E+15,0.239216,1.340075,31,51,0.169644,0.674553,44.410038,0.324784,0.899409,15.425211,0,0,0,337.347857,0.001845,0.061374,0.035661,54.604274
39.839882,0.500189,0.423947,0.030238,0,0,0,0.062019,5.08E+00,4.86E+00,4.49E+00,4.22E+00,3.99E+00,3.46E+00,2.79E+00,2.14E+00,1.57E+00,1.42E+00,1.41E+00,1.64E+15,0.45098,1.37655,23,18,0.003996,1.045359,22.206017,0.153036,0.919628,16.104595,0,0,0,254.860373,0.000681,0.071871,0.08851,5.111429
17.385296,1.336978,0.442131,0.006032,0,0,0,0.177651,5.54E+00,5.19E+00,4.62E+00,4.22E+00,3.89E+00,3.52E+00,2.91E+00,2.23E+00,1.59E+00,1.43E+00,1.41E+00,1.46E+15,0.388235,1.377973,19,88,0.00178,1.837125,115.887444,0.149066,0.832536,14.424463,0,0,0,168.989556,0.001799,0.065769,0.035351,136.617873
46.257492,0.68794,0.149469,0.002072,0,0,0,0,5.23E+00,4.87E+00,4.55E+00,4.26E+00,3.92E+00,3.53E+00,2.98E+00,2.27E+00,1.65E+00,1.43E+00,1.41E+00,1.49E+15,0.290196,1.322135,12,50,0.001423,1.077494,152.564575,0.23309,0.91592,18.74976,0,0,0,225.470742,0,0.039165,0.069009,35.97978
20.068832,0.574556,0.63478,0.147002,0,0,0,0,4.96E+00,4.60E+00,4.28E+00,3.92E+00,3.57E+00,3.43E+00,2.97E+00,2.30E+00,1.66E+00,1.43E+00,1.41E+00,1.61E+15,0.635294,1.460681,36,11,0.991076,0.661682,0.700603,0.287476,0.917548,6.339783,0,0,0,309.706311,0,0.021981,0.05632,2.582002
20.268618,0.562989,0.097827,0.200721,0,0,0,0,4.65E+00,4.43E+00,4.22E+00,4.07E+00,3.77E+00,3.40E+00,2.99E+00,2.25E+00,1.65E+00,1.43E+00,1.41E+00,1.47E+15,0.615686,1.547339,37,13,0.050466,0,0,0.319778,0.927045,6.829286,0,0,0,376.753953,0,0.020296,0.049656,3.192767
23.285669,0.640674,1.655278,0.115248,0,0,0,0,4.76E+00,4.47E+00,4.22E+00,3.99E+00,3.74E+00,3.49E+00,2.99E+00,2.25E+00,1.63E+00,1.42E+00,1.41E+00,1.74E+15,0.662745,1.373431,35,13,0.007641,0.197909,87.241386,0.206731,0.904393,9.88371,0,0,0,331.230824,0,0.018824,0.046817,5.726266
33.428982,0.716844,1.291119,0.113453,0,0,0,0,5.25E+00,4.99E+00,4.56E+00,4.17E+00,3.89E+00,3.50E+00,2.93E+00,2.27E+00,1.64E+00,1.42E+00,1.41E+00,1.24E+15,0.494118,1.40686,36,10,0.000155,0.355999,36.313713,0.003615,0.932347,9.145811,0,0,0,234.4033,0,0.042315,0.052501,3.424555
22.794201,0.640559,0.090516,0.0383,0,1,158,0.375151,5.05E+00,4.87E+00,4.57E+00,4.27E+00,3.99E+00,3.56E+00,2.94E+00,2.20E+00,1.59E+00,1.43E+00,1.41E+00,1.77E+15,0.686275,1.474917,42,24,0.02451,0.425976,50.830433,0.198229,0.912891,8.733506,0,0,1,217.446755,0.003802,0.049303,0.046331,9.493817
54.922554,0.929544,0.349538,0.010282,0,0,0,0.057161,5.49E+00,5.13E+00,4.67E+00,4.34E+00,3.98E+00,3.48E+00,2.92E+00,2.26E+00,1.59E+00,1.43E+00,1.41E+00,1.36E+15,0.160784,1.326137,29,26,0.010766,1.929637,128.057739,0.077557,0.883922,15.527524,0,0,0,158.996296,0.00085,0.062651,0.058417,44.960316
30.2269,0.933756,0.976143,0.002569,0,0,0,0,4.37E+00,4.26E+00,4.16E+00,3.97E+00,3.79E+00,3.50E+00,2.86E+00,2.16E+00,1.61E+00,1.42E+00,1.41E+00,3.49E+15,0.290196,1.382881,41,33,0.00894,3.328408,107.990456,0.09587,0.895701,14.698669,0,0,0,466.331965,0,0.022918,0.073515,10.142224
27.590727,0.745998,0.500352,0.001209,0,0,0,0,5.57E+00,5.15E+00,4.62E+00,4.15E+00,3.77E+00,3.39E+00,2.86E+00,2.20E+00,1.56E+00,1.42E+00,1.41E+00,1.65E+15,0.392157,1.317365,38,24,0.004136,1.136853,117.503937,0.041995,0.92285,17.620192,0,0,0,177.661845,0,0.065066,0.049508,19.213806
33.43615,0.677448,0.08173,0.001025,0,0,0,0.107045,5.24E+00,5.00E+00,4.60E+00,4.26E+00,3.86E+00,3.55E+00,2.99E+00,2.24E+00,1.60E+00,1.42E+00,1.41E+00,1.77E+15,0.305882,1.330346,37,23,0.015812,2.325371,156.773056,0.131823,0.874862,17.849705,0,0,0,219.407309,0.001155,0.050709,0.055226,9.192112
12.038715,1.317795,0.376031,0.000726,0,0,0,0.19281,5.01E+00,4.80E+00,4.46E+00,4.21E+00,3.89E+00,3.43E+00,2.95E+00,2.24E+00,1.64E+00,1.43E+00,1.41E+00,2.77E+15,0.513726,1.301847,225,26,0.01648,1.005731,126.27668,0.207025,0.910265,14.294656,0,0,0,314.822649,0.001981,0.060357,0.081252,8.483591
13.841219,1.131306,0.145352,0.000097,0,0,0,0,5.53E+00,5.16E+00,4.68E+00,4.27E+00,3.90E+00,3.37E+00,2.92E+00,2.22E+00,1.60E+00,1.43E+00,1.41E+00,2.01E+15,0.482353,1.315918,217,37,0.012368,1.21632,102.576508,0.228613,0.876623,17.28371,0,0,0,217.322658,0,0.063006,0.0781,11.618987
29.558407,0.40653,4.821177,0.097383,0,0,0,0.163333,4.74E+00,4.47E+00,4.16E+00,3.89E+00,3.69E+00,3.38E+00,2.92E+00,2.14E+00,1.55E+00,1.42E+00,1.41E+00,1.54E+15,0.623529,1.446847,210,19,0.003125,22.872677,121.304344,0.305959,0.910148,9.246056,0,0,0,358.477214,0.001688,0.034035,0.209162,4.692641
33.44846,1.173779,0.723053,0.49897,0,0,0,0.562058,5.07E+00,4.84E+00,4.38E+00,3.99E+00,3.77E+00,3.48E+00,2.87E+00,2.15E+00,1.59E+00,1.43E+00,1.41E+00,1.81E+15,0.454902,1.41064,218,44,0.001873,1.009416,73.911667,0.094734,0.87711,11.721606,0,0,0,238.408058,0.005848,0.054323,0.07448,88.264627
41.00436,1.075636,0.913449,0.068913,0,1,113,0,5.13E+00,4.93E+00,4.53E+00,4.18E+00,3.86E+00,3.51E+00,2.90E+00,2.17E+00,1.56E+00,1.43E+00,1.41E+00,1.94E+15,0.556863,1.3901,35,41,0.074759,0.928085,101.617386,0.206106,0.87315,12.664006,0,0,1,193.221885,0,0.067401,0.091534,68.178099
39.152775,0.255929,0.502962,0.049818,0,0,0,0.148846,5.34E+00,5.05E+00,4.57E+00,4.06E+00,3.79E+00,3.47E+00,2.92E+00,2.15E+00,1.55E+00,1.42E+00,1.41E+00,1.79E+15,0.686275,1.395202,209,20,0.005177,2.147099,75.056351,0.026507,0.85674,9.135495,0,0,0,214.493929,0.001531,0.064006,0.185713,5.297152
23.338654,0.985021,0.409085,0.029499,0,0,0,0,4.51E+00,4.48E+00,4.40E+00,4.19E+00,3.93E+00,3.58E+00,2.97E+00,2.28E+00,1.61E+00,1.42E+00,1.41E+00,1.74E+15,0.498039,1.422597,210,35,0.007494,1.331746,108.915649,0.067251,0.851681,11.693728,0,0,0,407.016693,0,0.02752,0.091236,12.284866
32.251755,0.602613,0.459995,0.053161,0,1,147,0.268454,5.35E+00,5.07E+00,4.64E+00,4.26E+00,3.87E+00,3.48E+00,2.89E+00,2.18E+00,1.57E+00,1.42E+00,1.41E+00,1.57E+15,0.27451,1.382246,177,50,0.008473,7.383104,149.902863,0.065817,0.663193,12.561207,0,0,1,229.015865,0.002703,0.063247,0.121427,24.800547
38.913742,1.014502,0.299921,0.006153,0,0,0,0.032964,4.76E+00,4.65E+00,4.45E+00,4.22E+00,3.94E+00,3.54E+00,2.95E+00,2.27E+00,1.61E+00,1.42E+00,1.41E+00,2.19E+15,0.337255,1.317707,60,30,0.02685,0.486356,132.932846,0.09318,0.889963,14.683218,0,0,0,521.262375,0.000756,0.032999,0.099879,13.366418
43.024075,1.586378,0.078071,0.001344,0,0,0,0.256588,5.24E+00,4.93E+00,4.59E+00,4.23E+00,3.81E+00,3.42E+00,2.80E+00,2.19E+00,1.61E+00,1.43E+00,1.41E+00,1.79E+15,0.282353,1.387315,43,28,0.034375,1.220377,82.809761,0.153034,0.817477,16.150133,0,0,0,240.349857,0.002733,0.064978,0.088697,111.669597
39.646286,1.711833,0.764189,0.02991,0,0,0,0.227159,5.10E+00,4.88E+00,4.47E+00,4.12E+00,3.85E+00,3.48E+00,2.83E+00,2.16E+00,1.56E+00,1.42E+00,1.41E+00,1.08E+15,0.517647,1.33655,225,10,0.008155,3.170827,115.66684,0.250706,0.735025,14.05773,0,0,0,205.931465,0.002415,0.070977,0.141373,20.928232
41.66967,1.896727,0.257279,0.006897,0,0,0,0,4.57E+00,4.40E+00,4.23E+00,3.99E+00,3.85E+00,3.61E+00,2.99E+00,2.31E+00,1.67E+00,1.44E+00,1.41E+00,1.41E+15,0.439216,1.387485,211,14,0.000964,1.009991,97.925034,0.205116,0.862051,16.397568,0,0,0,453.465764,0,0.022189,0.089878,71.667884
48.922356,0.886257,1.203472,0.000696,0,0,0,0,5.36E+00,4.59E+00,4.29E+00,3.99E+00,3.68E+00,3.39E+00,2.93E+00,2.32E+00,1.66E+00,1.42E+00,1.41E+00,1.17E+15,0.015686,1.339589,15,38,0.01959,3.885548,137.581009,0.167756,0.850859,10.939512,0,0,0,422.06002,0,0.028272,0.038147,14.710819
47.225349,1.084503,0.588271,0.001521,0,0,0,0,5.91E+00,4.92E+00,4.44E+00,4.05E+00,3.72E+00,3.39E+00,2.91E+00,2.33E+00,1.68E+00,1.43E+00,1.41E+00,1.35E+15,0.176471,1.39588,18,33,0.009632,0.658076,100.526627,0.223706,0.829734,11.393519,0,0,0,314.404071,0,0.035466,0.064096,13.39399
29.316202,0.461994,0.369056,0.067702,0,0,0,0,4.40E+00,4.36E+00,4.23E+00,4.00E+00,3.81E+00,3.46E+00,2.85E+00,2.03E+00,1.55E+00,1.42E+00,1.41E+00,2.16E+15,0.458824,1.38755,23,15,0.008287,1.035819,184.871902,0.107745,0.874224,15.720344,0,0,0,410.703716,0,0.026929,0.065848,8.422283
26.042618,0.581107,0.174686,0.031785,0,0,0,0,4.04E+00,4.00E+00,3.90E+00,3.79E+00,3.70E+00,3.22E+00,2.64E+00,1.92E+00,1.54E+00,1.42E+00,1.41E+00,2.05E+15,0.411765,1.317535,36,83,0.002604,1.505747,62.873924,0.015257,0.922137,16.104574,0,1,0,492.194903,0,0.032481,0.047516,74.194158
22.516808,0.67804,0.602672,0.098188,0,0,0,0,4.06E+00,3.93E+00,3.79E+00,3.61E+00,3.42E+00,3.38E+00,2.56E+00,1.80E+00,1.51E+00,1.42E+00,1.41E+00,2.37E+15,0.321569,1.374868,24,17,0.00398,0.420212,55.752316,0.018896,0.90144,14.142406,0,1,0,395.168375,0,0.026482,0.046198,11.800548
57.036678,0.398932,0.281403,0.016608,0,0,0,0.181289,6.11E+00,4.50E+00,4.14E+00,3.90E+00,3.57E+00,3.23E+00,2.84E+00,2.32E+00,1.68E+00,1.44E+00,1.41E+00,2.08E+15,0.537255,1.345473,26,14,0.020134,0.683843,42.317276,0.149729,0.893637,15.681266,0,0,0,563.667166,0.00254,0.029496,0.121312,3.275581
48.55806,0.568855,0.238663,0.050005,0,1,125,0.070517,5.66E+00,5.05E+00,4.52E+00,4.08E+00,3.72E+00,3.37E+00,2.90E+00,2.24E+00,1.60E+00,1.43E+00,1.41E+00,2.06E+15,0.470588,1.303005,21,22,0.006623,1.031965,78.200523,0.318211,0.929603,16.759575,0,0,1,275.637591,0.000744,0.060871,0.083412,10.217487
29.965519,0.784557,0.033797,0.034201,0,0,0,0,4.41E+00,4.06E+00,3.92E+00,3.96E+00,3.84E+00,3.40E+00,2.75E+00,2.12E+00,1.57E+00,1.42E+00,1.41E+00,1.30E+15,0.215686,1.350724,52,33,0.002161,1.091473,32.463192,0.013968,0.913386,16.586349,0,0,0,319.942443,0,0.030885,0.077462,7.118094
47.994843,1.014713,0.50421,0.10366,0,1,87,0.139303,5.65E+00,5.11E+00,4.49E+00,4.05E+00,3.74E+00,3.41E+00,2.88E+00,2.25E+00,1.58E+00,1.42E+00,1.41E+00,2.24E+15,0.270588,1.4219,359,43,0.028646,2.170442,118.345398,0.134006,0.84106,15.328361,0,0,1,234.502071,0.001451,0.061784,0.058971,47.53775
73.590157,0.623423,0.355689,0.109162,0,1,124,0.225269,5.63E+00,5.15E+00,4.60E+00,4.16E+00,3.83E+00,3.40E+00,2.82E+00,2.20E+00,1.60E+00,1.43E+00,1.41E+00,2.48E+15,0.411765,1.282436,45,66,0.004664,1.294661,187.418594,0.125266,0.879467,17.235588,0,0,1,213.398373,0.002474,0.079603,0.100363,44.138921
46.076717,0.734924,0.119154,0.04533,0,0,0,0.221866,5.59E+00,5.37E+00,4.74E+00,4.14E+00,3.76E+00,3.36E+00,2.79E+00,2.17E+00,1.57E+00,1.43E+00,1.41E+00,1.77E+15,0.54902,1.3031,37,26,0.004283,1.233096,110.314529,0.061714,0.903487,15.692332,0,0,0,166.431309,0.004099,0.099538,0.093753,8.339456
34.138283,0.520322,0.385944,0.048322,0,0,0,0.125919,5.56E+00,5.12E+00,4.56E+00,4.06E+00,3.74E+00,3.42E+00,2.82E+00,2.20E+00,1.59E+00,1.43E+00,1.41E+00,1.59E+15,0.223529,1.395305,55,56,0.00377,1.078422,86.648758,0.132731,0.885382,17.125387,0,1,0,182.806825,0.001285,0.061285,0.056376,15.528541
84.553123,0.829971,0.132593,0.00097,0,0,0,0.139195,5.78E+00,5.32E+00,4.75E+00,4.24E+00,3.85E+00,3.46E+00,2.90E+00,2.22E+00,1.61E+00,1.43E+00,1.41E+00,1.69E+15,0.647059,1.339943,153,42,0.013954,0.622689,85.369308,0.24468,0.931239,12.397858,0,0,0,237.535196,0.001406,0.062473,0.283606,15.514913
64.681335,1.223823,0.139519,0.002002,0,0,0,0.20876,5.53E+00,5.21E+00,4.73E+00,4.24E+00,3.93E+00,3.52E+00,2.86E+00,2.16E+00,1.56E+00,1.42E+00,1.41E+00,1.50E+15,0.341176,1.36617,29,31,0.007688,2.1495,117.610344,0.064386,0.655592,13.817411,0,0,0,223.148765,0.002111,0.069026,0.148811,84.413842
64.479607,0.404478,0.184163,0.049175,0,0,0,0.0909,5.61E+00,5.24E+00,4.71E+00,4.19E+00,3.84E+00,3.42E+00,2.85E+00,2.18E+00,1.57E+00,1.43E+00,1.41E+00,1.58E+15,0.435294,1.407803,38,69,0.024137,1.024068,39.409599,0.145422,0.910559,16.268993,0,0,0,216.209862,0.00115,0.067297,0.106827,19.672096
31.486881,0.901371,0.351218,0.049978,0,1,137,0.629339,5.65E+00,5.27E+00,4.75E+00,4.19E+00,3.83E+00,3.46E+00,2.88E+00,2.21E+00,1.58E+00,1.42E+00,1.41E+00,1.51E+15,0.207843,1.420392,38,82,0.002791,1.423018,111.518158,0.055184,0.919158,17.309204,0,0,1,205.874901,0.00671,0.062117,0.048781,117.964115
41.632919,0.906943,0.129699,0.001022,0,0,0,0.061192,5.36E+00,5.09E+00,4.65E+00,4.20E+00,3.89E+00,3.55E+00,2.91E+00,2.21E+00,1.59E+00,1.42E+00,1.41E+00,1.14E+15,0.341176,1.417451,37,60,0.002845,1.034795,58.054871,0.04077,0.86419,13.299715,0,0,0,226.383035,0.000635,0.056626,0.076334,91.327974
14.981497,1.255434,1.022437,0.042352,0,0,0,0.421105,5.37E+00,5.10E+00,4.66E+00,4.20E+00,3.90E+00,3.53E+00,2.92E+00,2.21E+00,1.58E+00,1.42E+00,1.41E+00,1.75E+15,0.27451,1.373422,43,72,0.004602,0.663069,79.272568,0.12083,0.864341,14.285408,0,0,0,201.729912,0.004603,0.059572,0.023662,84.937686
51.742954,1.160453,1.381989,0.01381,0,0,0,0,5.67E+00,5.67E+00,5.41E+00,4.83E+00,4.20E+00,3.59E+00,2.83E+00,2.05E+00,1.56E+00,1.42E+00,1.41E+00,2.54E+15,0.082353,1.391699,31,7,0.012938,3.050673,78.816574,0.102661,0.851648,6.773203,0,0,0,46.612774,0,0.280448,0.060683,5.560086
10.565907,1.161458,0.283167,0.002261,0,0,0,0.094392,5.43E+00,5.22E+00,4.85E+00,4.52E+00,3.94E+00,3.36E+00,2.78E+00,2.15E+00,1.69E+00,1.43E+00,1.41E+00,1.51E+15,0.015686,1.278049,24,99,0.025985,0.590174,191.819855,0.120585,0.676067,12.136976,0,0,0,224.388348,0.003252,0.051288,0.014602,86.567947
24.238157,1.256479,0.652394,0.072302,0,1,69,0.106652,4.56E+00,4.63E+00,4.40E+00,4.13E+00,3.44E+00,2.80E+00,2.25E+00,1.64E+00,1.27E+00,1.09E+00,1.09E+00,1.85E+15,0.031373,1.289534,238,40,0.001263,2.092499,88.938347,0.11841,0.829728,9.393577,0,0,1,134.845576,0.001206,0.076434,0.049639,40.444667
17.38093,0.988185,0.221183,0.25455,0,2,116.5,0,5.65E+00,5.05E+00,4.79E+00,4.21E+00,3.63E+00,3.20E+00,2.85E+00,2.22E+00,1.71E+00,1.44E+00,1.41E+00,1.33E+15,0.011765,1.33758,195,41,0.001667,1.187262,126.382393,0.043701,0.817377,7.638122,0,0,2,308.276474,0,0.026791,0.031698,16.31643
13.828748,0.994972,0.061556,0.03792,0,2,84,0,5.70E+00,5.39E+00,5.16E+00,4.44E+00,3.76E+00,3.25E+00,2.81E+00,2.34E+00,1.77E+00,1.45E+00,1.41E+00,1.67E+15,0.039216,1.319219,201,44,0.000955,0.982723,0.982723,0.151026,0.888889,8.086844,0,0,2,214.060538,0,0.063513,0.028623,26.469895
7.836804,1.359099,0.42338,0.084734,0,3,59,0,5.97E+00,5.55E+00,5.08E+00,4.42E+00,3.80E+00,3.38E+00,2.95E+00,2.36E+00,1.74E+00,1.43E+00,1.41E+00,1.17E+15,0.011765,1.28452,42,45,0.037782,1.202178,94.925995,0.083985,0.636141,9.130268,0,0,3,336.893453,0,0.021203,0.008281,92.50664
18.144941,0.873223,0.826161,0.067659,0,1,110,0,5.77E+00,5.53E+00,5.29E+00,4.69E+00,3.92E+00,3.36E+00,2.86E+00,2.31E+00,1.72E+00,1.43E+00,1.41E+00,1.21E+15,0.015686,1.305943,176,72,0.003572,2.816591,113.677048,0.212036,0.899767,10.050345,0,0,1,278.631529,0,0.049649,0.02976,43.238798
41.536446,0.651567,0.189791,0.038711,0,1,87,0,5.88E+00,5.81E+00,5.57E+00,4.99E+00,4.14E+00,3.44E+00,2.78E+00,2.24E+00,1.77E+00,1.45E+00,1.41E+00,1.69E+15,0.047059,1.347517,210,12,0.006042,0.289807,162.724899,0.0698,0.745879,9.001451,0,0,1,140.767521,0,0.05948,0.104851,4.062397
43.113392,0.678305,1.234407,0.032748,0,0,0,0.318678,6.03E+00,6.07E+00,5.90E+00,5.20E+00,4.18E+00,3.45E+00,2.85E+00,2.28E+00,1.75E+00,1.43E+00,1.41E+00,1.78E+15,0.05098,1.345332,210,12,0.010621,0.705115,169.227615,0.106075,0.760971,9.287004,0,0,0,135.998664,0.003416,0.059201,0.111356,3.729468
43.700455,0.674749,0.906957,0.018683,0,1,202,0,6.17E+00,5.78E+00,5.59E+00,4.98E+00,4.10E+00,3.38E+00,2.79E+00,2.27E+00,1.71E+00,1.43E+00,1.41E+00,1.79E+15,0.054902,1.374451,212,11,0.005521,1.374317,183.471146,0.127638,0.761265,9.160594,0,0,1,228.889603,0,0.046116,0.113479,3.519523
8.437985,1.285956,1.094844,0.135037,0,4,43.5,0.173894,5.72E+00,5.59E+00,5.33E+00,4.70E+00,4.00E+00,3.57E+00,2.90E+00,2.24E+00,1.66E+00,1.43E+00,1.41E+00,1.63E+15,0.015686,1.316853,196,28,0.002331,20.738459,87.217484,0.028343,0.812937,8.529999,0,0,4,240.635837,0.001828,0.053909,0.016578,24.112847
46.549683,0.839864,1.297006,0.062119,0,1,115,0,5.98E+00,5.85E+00,5.68E+00,5.19E+00,4.53E+00,3.79E+00,2.93E+00,2.10E+00,1.57E+00,1.42E+00,1.41E+00,2.70E+15,0.043137,1.383475,30,9,0.007843,0.497341,137.042511,0.119279,0.709984,10.929208,0,0,1,59.953725,0,0.249313,0.04983,6.583133
18.204018,0.835691,0.641452,0.127021,0,3,37.666668,0.273312,5.19E+00,5.12E+00,4.83E+00,4.25E+00,3.81E+00,3.56E+00,2.93E+00,2.23E+00,1.59E+00,1.43E+00,1.41E+00,1.23E+15,0.011765,1.368584,186,61,0.002344,3.96672,57.771996,0.043373,0.880952,9.451881,0,0,3,137.569804,0.002803,0.05586,0.03207,29.55252
10.623028,1.388818,0.389678,0.002996,0,0,0,0,6.16E+00,5.81E+00,5.49E+00,5.03E+00,4.24E+00,3.51E+00,2.87E+00,2.16E+00,1.67E+00,1.43E+00,1.41E+00,1.83E+15,0.015686,1.289852,155,44,0.003885,0.720807,118.843422,0.107317,0.868545,9.221766,0,0,0,224.507215,0,0.064566,0.016465,45.090264
20.451792,0.911476,0.269695,0.060388,0,1,188,0,6.24E+00,6.04E+00,5.72E+00,5.14E+00,4.25E+00,3.53E+00,2.77E+00,2.14E+00,1.69E+00,1.42E+00,1.41E+00,1.51E+15,0.027451,1.297728,189,71,0.005291,1.530599,147.513596,0.151358,0.908668,12.58795,0,0,1,231.401712,0,0.062145,0.034208,37.397957
20.997606,1.068464,0.688379,0.002991,0,0,0,0.041995,5.91E+00,5.49E+00,5.04E+00,4.46E+00,3.83E+00,3.70E+00,3.17E+00,2.34E+00,1.66E+00,1.42E+00,1.41E+00,1.58E+15,0.023529,1.29322,207,50,0.003047,1.822217,131.978638,0.020562,0.88977,11.685747,0,0,0,221.39579,0.000427,0.079186,0.030349,42.767253
23.457096,1.317121,0.501631,0.087022,0,2,65,0.048927,4.89E+00,4.85E+00,4.75E+00,4.53E+00,4.09E+00,3.54E+00,2.86E+00,2.08E+00,1.57E+00,1.42E+00,1.41E+00,1.89E+15,0.031373,1.32679,201,40,0.001918,1.222202,149.613968,0.013105,0.909368,11.578043,0,0,2,222.499506,0.000502,0.072902,0.039048,33.257953
24.269518,0.954581,0.574629,0.094814,0,3,69.333336,0,5.57E+00,5.53E+00,5.18E+00,4.58E+00,3.89E+00,3.45E+00,2.94E+00,2.20E+00,1.66E+00,1.44E+00,1.41E+00,1.68E+15,0.015686,1.369307,197,44,0.014414,0.43599,39.636475,0.114357,0.828026,8.213467,0,0,3,136.19371,0,0.080296,0.031943,23.476066
54.927517,1.068129,1.376473,0.004583,0,0,0,0,5.73E+00,5.43E+00,4.95E+00,4.16E+00,3.58E+00,3.46E+00,3.09E+00,2.29E+00,1.68E+00,1.42E+00,1.41E+00,1.43E+15,0.058824,1.305835,32,6,0.001502,1.352992,181.587448,0.037466,0.899413,10.909412,0,0,0,128.208326,0,0.109045,0.062407,10.979421
17.111237,1.178192,0.381366,0.004595,0,0,0,0,5.34E+00,5.63E+00,5.30E+00,4.74E+00,4.05E+00,3.46E+00,2.86E+00,2.19E+00,1.66E+00,1.42E+00,1.41E+00,1.94E+15,0.027451,1.319723,25,70,0.007331,0.596591,133.759949,0.183414,0.89575,13.014754,0,0,0,121.0435,0,0.165659,0.01841,59.487955
15.271017,1.257282,0.964614,0.088242,0,1,66,0,5.27E+00,5.31E+00,5.07E+00,4.45E+00,3.81E+00,3.57E+00,3.14E+00,2.31E+00,1.65E+00,1.43E+00,1.41E+00,2.03E+15,0.054902,1.44368,24,61,0.002161,2.498848,127.124695,0.026696,0.900488,11.054841,0,0,1,122.804133,0,0.138053,0.017286,67.569357
11.438507,1.360089,0.005941,0.024783,0,0,0,0,5.72E+00,5.99E+00,5.88E+00,5.22E+00,4.27E+00,3.54E+00,2.86E+00,2.23E+00,1.71E+00,1.42E+00,1.41E+00,1.85E+15,0.019608,1.297835,23,68,0.000777,3.118162,206.882782,0.009102,0.845675,11.302735,0,0,0,145.334374,0,0.113266,0.016271,75.794861
15.390087,0.769285,0.372954,0.057048,0,1,215,0,5.42E+00,5.22E+00,5.02E+00,4.86E+00,4.18E+00,3.55E+00,2.94E+00,2.34E+00,1.70E+00,1.44E+00,1.41E+00,1.98E+15,0.039216,1.302591,217,49,0.001181,2.519708,173.704697,0.061301,0.823343,10.896313,0,0,1,236.246249,0,0.089172,0.034419,24.711465
19.369974,0.944956,0.538914,0.001596,0,0,0,0,5.40E+00,5.21E+00,4.98E+00,4.91E+00,4.17E+00,3.46E+00,2.83E+00,2.24E+00,1.71E+00,1.43E+00,1.41E+00,1.80E+15,0.05098,1.26482,197,35,0.002669,1.896702,191.94606,0.086513,0.903485,11.618078,0,0,0,354.621608,0,0.071112,0.04256,15.310162
17.736603,0.992077,0.377336,0.056006,0,1,89,0,5.37E+00,5.17E+00,4.94E+00,4.61E+00,3.81E+00,3.27E+00,2.80E+00,2.31E+00,1.71E+00,1.43E+00,1.41E+00,1.82E+15,0.05098,1.23923,215,41,0.001797,2.302455,209.72052,0.158075,0.897242,12.223988,0,0,1,368.081406,0,0.065452,0.03951,27.560232
11.490624,1.538665,0.872132,0.09184,0,2,80.5,0,5.35E+00,5.20E+00,4.91E+00,4.59E+00,4.12E+00,3.63E+00,2.96E+00,2.17E+00,1.59E+00,1.42E+00,1.41E+00,3.96E+15,0.007843,1.426612,57,20,0.003082,1.931781,99.758446,0.03785,0.813752,8.681958,0,0,2,186.352384,0,0.068454,0.011434,21.771818
